32
[0.000000,-0.000000,0.019233,0.000000,0.000000,0.000000,0.019376,0.000000,0.023516,10.064245,0.000000,20.854469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,]
[0.000000,-0.000000,-0.000000,0.019234,0.000000,0.000000,0.000000,0.019377,0.000000,0.019663,10.066810,0.000000,20.855755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,]
[0.000000,-0.000000,-0.000000,0.000000,0.019230,0.000000,0.000000,0.000000,0.027044,0.000000,0.019660,10.063005,0.000000,20.851902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,]
[0.000000,-0.000000,-0.000000,0.000000,0.000000,0.019234,0.000000,0.000000,0.000000,0.019377,0.000000,0.019663,10.066810,0.000000,20.855755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,]
[0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.019233,0.000000,0.000000,0.000000,0.019376,0.000000,0.023516,10.064245,0.000000,20.854469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,]
[0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.019234,0.000000,0.000000,0.000000,0.019377,0.000000,0.019663,10.066810,0.000000,20.407880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,]
[-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019216,0.000000,0.000000,0.000000,0.019359,0.000000,0.019645,10.055576,0.000000,20.375224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,]
[0.000000,0.019162,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019234,0.000000,0.000000,0.000000,0.019377,0.000000,0.019663,9.618935,0.000000,20.394470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,]
[0.000000,-0.000000,0.019161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019233,0.000000,0.000000,0.000000,0.019376,0.000000,-0.000000,9.602963,0.000000,20.393187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,]
[0.000000,-0.000000,-0.000000,0.019162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019234,0.000000,0.000000,0.000000,0.019377,0.000000,0.000000,9.605525,0.000000,20.396392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,]
[0.000000,-0.000000,-0.000000,0.000000,0.019159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019230,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,9.601723,0.000000,20.390620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,]
[0.000000,-0.000000,-0.000000,0.000000,0.000000,0.019162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019234,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,9.607447,0.000000,20.394467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,]
[0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.019161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019233,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,9.602963,0.000000,20.393187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,]
[0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.019162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019234,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,9.605522,0.000000,19.900229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,]
[0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,9.599246,0.000000,19.885485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,]
[0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,9.111284,0.000000,19.894470,0.000000,0.000000,0.000000,0.000000,0.000000,]
[0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,9.102963,0.000000,19.893187,0.000000,0.000000,0.000000,0.000000,]
[0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,9.105525,0.000000,19.396396,0.000000,0.000000,0.000000,]
[0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,9.101723,0.000000,19.390620,0.000000,0.000000,]
[0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,8.607451,0.000000,18.894472,0.000000,]
[0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,8.602963,0.000000,18.893187,]
[18.923147,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,8.105527,0.000000,]
